Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
2.0,68,7.0,52.0,overcast,984.66,0,Winter,4.0,inland,Snowy
22.0,74,4.0,29.0,overcast,1002.58,1,Summer,7.5,coastal,Cloudy
20.0,29,4.5,5.0,clear,1010.43,6,Winter,6.0,mountain,Sunny
0.0,86,0.5,79.0,overcast,984.0,0,Winter,2.5,mountain,Snowy
28.0,53,15.0,27.0,overcast,1006.42,3,Autumn,5.5,inland,Cloudy
-4.0,75,10.5,63.0,overcast,991.06,0,Winter,3.0,inland,Snowy
20.0,69,19.5,80.0,partly cloudy,997.52,0,Spring,1.5,coastal,Rainy
-8.0,97,7.0,65.0,overcast,986.4,0,Winter,4.5,mountain,Snowy
27.0,55,10.0,10.0,clear,1011.66,6,Winter,9.0,inland,Sunny
-2.0,90,28.5,84.0,overcast,992.14,14,Winter,4.5,mountain,Snowy
17.0,75,14.0,30.0,partly cloudy,1011.56,4,Autumn,5.0,inland,Cloudy
19.0,69,18.0,90.0,overcast,1012.44,2,Winter,2.0,coastal,Rainy
-17.0,44,2.0,80.0,partly cloudy,950.59,6,Spring,19.5,coastal,Sunny
0.0,72,7.5,70.0,partly cloudy,990.77,0,Winter,1.5,mountain,Snowy
34.0,76,9.5,41.0,overcast,1009.69,2,Spring,6.0,inland,Cloudy
28.0,80,10.0,52.0,overcast,1006.2,0,Spring,2.0,inland,Rainy
31.0,79,15.0,99.0,overcast,991.29,0,Winter,1.5,mountain,Rainy
25.0,80,15.0,94.0,partly cloudy,1011.53,0,Winter,3.5,inland,Rainy
24.0,70,6.0,43.0,partly cloudy,1003.91,1,Summer,8.5,inland,Cloudy
3.0,91,9.5,64.0,overcast,993.39,1,Winter,2.0,inland,Snowy
18.0,75,11.0,20.0,partly cloudy,1003.14,4,Autumn,7.5,inland,Cloudy
-8.0,80,18.0,52.0,overcast,983.17,0,Winter,3.5,mountain,Snowy
22.0,54,12.0,33.0,partly cloudy,1006.22,4,Spring,8.0,mountain,Cloudy
2.0,89,7.5,52.0,overcast,997.95,0,Winter,4.5,inland,Snowy
40.0,98,25.0,96.0,overcast,1001.9,7,Autumn,2.5,coastal,Rainy
-4.0,63,2.0,68.0,overcast,987.88,0,Winter,2.0,mountain,Snowy
-1.0,97,5.5,95.0,overcast,989.5,1,Winter,2.5,inland,Snowy
33.0,66,5.5,48.0,partly cloudy,1002.33,4,Winter,5.5,inland,Cloudy
11.0,71,9.5,30.0,partly cloudy,1006.69,1,Autumn,8.5,mountain,Cloudy
0.0,98,2.5,55.0,overcast,984.3,1,Winter,3.0,inland,Snowy
33.0,79,4.5,13.0,overcast,1010.01,1,Winter,6.5,inland,Cloudy
12.0,55,9.5,31.0,overcast,1010.76,4,Autumn,8.0,mountain,Cloudy
18.0,79,3.5,46.0,partly cloudy,1004.54,3,Summer,8.5,mountain,Cloudy
-9.0,70,13.5,58.0,partly cloudy,981.43,0,Winter,2.5,mountain,Snowy
-8.0,96,15.5,52.0,overcast,991.54,0,Winter,4.5,inland,Snowy
-4.0,74,13.0,69.0,overcast,999.16,1,Winter,1.5,mountain,Snowy
22.0,67,1.5,43.0,partly cloudy,1002.49,2,Winter,8.0,mountain,Cloudy
21.0,60,10.5,44.0,partly cloudy,1000.43,2,Autumn,6.0,inland,Cloudy
17.0,60,10.0,32.0,partly cloudy,1001.52,3,Summer,5.5,coastal,Cloudy
27.0,61,8.0,21.0,overcast,1005.11,1,Spring,7.5,mountain,Cloudy
3.0,75,14.5,71.0,overcast,987.78,1,Winter,2.0,mountain,Snowy
15.0,85,7.0,64.0,partly cloudy,1007.66,2,Winter,2.5,coastal,Rainy
15.0,67,2.5,48.0,overcast,1006.11,4,Autumn,8.0,coastal,Cloudy
-6.0,88,11.5,75.0,overcast,984.97,2,Winter,1.0,mountain,Snowy
39.0,60,3.0,19.0,clear,1010.93,8,Summer,6.0,coastal,Sunny
30.0,61,7.0,17.0,overcast,1002.87,3,Spring,9.0,mountain,Cloudy
-4.0,90,1.0,87.0,overcast,995.53,0,Winter,2.5,mountain,Snowy
3.0,82,17.0,59.0,overcast,984.41,0,Winter,4.0,mountain,Snowy
11.0,69,7.0,28.0,partly cloudy,1006.53,1,Winter,7.0,inland,Cloudy
21.0,65,11.5,49.0,partly cloudy,1010.53,1,Autumn,5.5,inland,Cloudy
26.0,86,19.5,99.0,overcast,1003.94,1,Summer,3.0,coastal,Rainy
14.0,60,13.0,19.0,overcast,1004.59,3,Autumn,7.0,inland,Cloudy
14.0,63,13.5,32.0,partly cloudy,1012.13,1,Winter,5.5,coastal,Cloudy
2.0,52,6.0,99.0,cloudy,972.31,6,Winter,18.5,mountain,Snowy
-4.0,96,20.5,76.0,overcast,992.65,0,Winter,2.5,inland,Snowy
12.0,61,9.0,74.0,partly cloudy,1006.47,0,Autumn,2.5,inland,Rainy
4.0,84,13.0,55.0,overcast,985.32,1,Winter,1.5,mountain,Snowy
12.0,63,2.5,16.0,partly cloudy,1000.51,3,Spring,7.5,inland,Cloudy
-2.0,71,16.0,83.0,overcast,983.38,0,Winter,3.0,inland,Snowy
-6.0,86,3.5,52.0,overcast,982.59,1,Winter,3.0,inland,Snowy
-6.0,21,3.0,29.0,cloudy,979.31,7,Spring,6.5,coastal,Cloudy
0.0,86,19.5,61.0,overcast,988.05,1,Winter,4.5,mountain,Snowy
11.0,65,7.5,92.0,partly cloudy,1000.24,0,Autumn,4.0,inland,Rainy
27.0,75,5.0,19.0,partly cloudy,1012.9,2,Winter,5.5,coastal,Cloudy
30.0,71,9.5,45.0,partly cloudy,1003.98,4,Winter,5.0,mountain,Cloudy
22.0,55,6.5,16.0,partly cloudy,1005.17,1,Spring,7.5,coastal,Cloudy
3.0,88,4.0,56.0,overcast,992.67,0,Winter,2.0,mountain,Snowy
-12.0,64,14.5,39.0,overcast,978.38,9,Summer,5.0,inland,Snowy
17.0,75,4.5,11.0,partly cloudy,1003.12,2,Summer,5.5,inland,Cloudy
1.0,80,0.0,71.0,overcast,995.74,1,Winter,5.0,inland,Snowy
11.0,85,19.0,60.0,overcast,1012.25,2,Winter,2.5,inland,Rainy
-4.0,90,1.0,72.0,overcast,991.72,0,Winter,3.0,mountain,Snowy
26.0,64,6.0,75.0,partly cloudy,995.02,3,Summer,3.0,mountain,Rainy
20.0,50,1.0,38.0,partly cloudy,1003.79,1,Summer,6.5,mountain,Cloudy
-8.0,84,0.5,93.0,partly cloudy,999.65,0,Winter,3.0,inland,Snowy
-6.0,87,13.5,68.0,overcast,990.99,0,Winter,4.5,mountain,Snowy
-8.0,70,1.0,68.0,overcast,984.8,0,Winter,4.5,inland,Snowy
13.0,79,11.0,62.0,overcast,997.74,2,Autumn,5.0,mountain,Rainy
16.0,56,3.0,23.0,overcast,1003.92,1,Autumn,8.0,mountain,Cloudy
20.0,70,7.5,72.0,overcast,1009.77,3,Autumn,2.0,inland,Rainy
-1.0,93,5.0,85.0,partly cloudy,993.52,1,Winter,3.5,mountain,Snowy
22.0,59,1.5,46.0,overcast,1010.83,2,Winter,8.5,coastal,Cloudy
23.0,72,0.5,17.0,overcast,1006.09,1,Spring,6.5,inland,Cloudy
-8.0,82,20.0,67.0,partly cloudy,998.81,0,Winter,3.5,inland,Snowy
11.0,65,6.0,76.0,partly cloudy,1001.26,0,Autumn,4.5,mountain,Rainy
-7.0,96,2.5,71.0,overcast,981.5,1,Winter,5.0,inland,Snowy
20.0,51,3.0,29.0,overcast,1003.1,1,Summer,8.5,coastal,Cloudy
21.0,67,5.5,41.0,partly cloudy,1009.92,4,Autumn,8.5,mountain,Cloudy
2.0,86,14.0,57.0,partly cloudy,993.7,0,Winter,2.5,mountain,Snowy
-10.0,84,18.0,89.0,overcast,984.96,1,Winter,2.5,inland,Snowy
-5.0,95,20.0,94.0,overcast,982.79,0,Winter,2.5,mountain,Snowy
26.0,70,17.5,94.0,overcast,990.94,0,Autumn,4.5,coastal,Rainy
32.0,81,28.0,95.0,partly cloudy,1001.64,4,Autumn,7.0,coastal,Cloudy
32.0,91,12.0,80.0,overcast,1008.04,2,Winter,2.0,inland,Rainy
27.0,71,13.0,25.0,overcast,1011.47,3,Autumn,6.0,mountain,Cloudy
4.0,99,4.0,73.0,overcast,999.61,0,Winter,4.0,inland,Snowy
12.0,65,20.0,85.0,overcast,1003.91,3,Summer,1.5,inland,Rainy
-7.0,99,2.5,96.0,overcast,996.58,1,Winter,2.5,mountain,Snowy
-5.0,79,2.0,61.0,overcast,982.37,1,Winter,5.0,mountain,Snowy
24.0,57,14.0,28.0,partly cloudy,1009.68,2,Autumn,6.0,inland,Cloudy
-3.0,70,7.0,82.0,overcast,997.59,1,Winter,3.0,inland,Snowy
31.0,81,9.5,75.0,overcast,999.13,2,Summer,2.0,inland,Rainy
1.0,62,5.0,56.0,partly cloudy,983.99,1,Winter,4.0,mountain,Snowy
32.0,57,5.0,45.0,partly cloudy,1006.4,4,Spring,8.5,inland,Cloudy
3.0,75,18.0,99.0,overcast,994.62,1,Winter,1.0,inland,Snowy
21.0,97,19.5,74.0,overcast,996.4,3,Spring,3.5,inland,Rainy
3.0,72,10.0,78.0,overcast,987.7,1,Winter,4.5,inland,Snowy
11.0,95,5.5,65.0,partly cloudy,997.77,2,Autumn,4.0,coastal,Rainy
36.0,64,7.5,6.0,clear,1010.63,6,Spring,8.0,inland,Sunny
14.0,82,5.0,85.0,partly cloudy,1003.88,1,Spring,1.5,inland,Rainy
14.0,76,16.5,96.0,partly cloudy,993.09,2,Winter,5.0,coastal,Rainy
27.0,53,4.5,11.0,clear,1010.61,9,Autumn,8.0,mountain,Sunny
31.0,95,5.5,79.0,overcast,994.38,3,Autumn,4.5,coastal,Rainy
18.0,56,4.0,20.0,partly cloudy,1000.89,4,Spring,7.5,mountain,Cloudy
51.0,86,8.5,100.0,partly cloudy,1003.4,7,Autumn,9.0,inland,Cloudy
20.0,77,14.5,86.0,overcast,1012.4,5,Summer,3.5,inland,Rainy
-1.0,84,12.5,74.0,overcast,997.24,1,Winter,4.0,inland,Snowy
3.0,63,0.5,51.0,overcast,987.84,1,Winter,2.0,mountain,Snowy
19.0,70,34.5,90.0,partly cloudy,1003.74,8,Winter,5.0,coastal,Rainy
-8.0,60,10.0,96.0,overcast,999.01,0,Winter,4.0,inland,Snowy
4.0,90,3.0,92.0,overcast,987.52,0,Winter,3.0,mountain,Snowy
-4.0,68,11.0,97.0,overcast,995.1,1,Winter,4.5,inland,Snowy
-18.0,37,13.0,56.0,overcast,966.84,13,Summer,11.0,inland,Snowy
-9.0,93,5.5,83.0,partly cloudy,991.4,1,Winter,2.0,inland,Snowy
15.0,66,6.5,73.0,overcast,992.08,1,Summer,1.5,inland,Rainy
32.0,72,2.5,28.0,partly cloudy,1012.95,1,Spring,7.5,coastal,Cloudy
-1.0,79,13.0,63.0,overcast,980.8,1,Winter,3.0,mountain,Snowy
17.0,85,14.5,95.0,overcast,992.41,2,Autumn,4.0,inland,Rainy
11.0,62,9.5,20.0,partly cloudy,1007.4,3,Spring,5.5,mountain,Cloudy
-1.0,69,10.5,99.0,overcast,992.38,0,Winter,3.5,mountain,Snowy
23.0,96,12.0,75.0,overcast,998.31,2,Winter,2.0,inland,Rainy
18.0,39,12.0,39.0,overcast,988.64,6,Spring,9.0,mountain,Snowy
14.0,73,19.0,74.0,partly cloudy,994.61,3,Spring,3.0,coastal,Rainy
16.0,99,19.0,72.0,overcast,1005.35,1,Spring,3.5,inland,Rainy
14.0,78,0.5,15.0,partly cloudy,1001.76,2,Autumn,6.0,coastal,Cloudy
-7.0,98,20.0,52.0,overcast,996.27,1,Winter,4.0,inland,Snowy
26.0,71,14.0,17.0,partly cloudy,1002.67,3,Autumn,8.0,inland,Cloudy
22.0,60,1.5,37.0,overcast,1006.87,1,Spring,8.5,coastal,Cloudy
17.0,62,11.5,93.0,partly cloudy,1011.89,2,Summer,1.5,coastal,Rainy
11.0,66,8.0,28.0,partly cloudy,1006.19,3,Spring,6.0,mountain,Cloudy
-8.0,79,11.5,76.0,overcast,994.69,1,Winter,3.5,mountain,Snowy
27.0,74,10.0,43.0,partly cloudy,1006.85,4,Summer,6.5,coastal,Cloudy
25.0,83,18.5,98.0,overcast,993.63,3,Autumn,4.0,inland,Rainy
4.0,71,19.0,61.0,overcast,980.33,0,Winter,4.0,inland,Snowy
1.0,94,3.5,98.0,partly cloudy,995.67,1,Winter,4.0,inland,Snowy
-2.0,82,11.5,59.0,partly cloudy,994.22,1,Winter,3.0,inland,Snowy
23.0,82,8.0,60.0,partly cloudy,992.83,1,Winter,4.5,coastal,Rainy
25.0,49,2.0,71.0,partly cloudy,973.42,4,Summer,0.0,coastal,Cloudy
25.0,32,8.5,82.0,partly cloudy,961.73,12,Summer,15.0,coastal,Sunny
28.0,39,1.5,0.0,clear,1010.35,8,Spring,6.0,mountain,Sunny
29.0,71,10.5,16.0,overcast,1000.38,1,Winter,5.5,inland,Cloudy
34.0,74,16.5,89.0,overcast,1004.7,2,Winter,2.5,inland,Rainy
-3.0,64,17.5,98.0,overcast,992.83,0,Winter,1.5,mountain,Snowy
1.0,61,10.0,89.0,overcast,988.69,0,Winter,3.0,inland,Snowy
-6.0,97,5.0,53.0,overcast,987.82,1,Winter,4.0,inland,Snowy
11.0,63,12.0,52.0,overcast,998.21,1,Autumn,3.5,coastal,Rainy
29.0,77,4.0,39.0,overcast,1007.58,2,Spring,7.5,mountain,Cloudy
25.0,97,21.5,90.0,partly cloudy,1007.81,1,Autumn,1.0,inland,Rainy
34.0,50,7.5,41.0,partly cloudy,1012.99,2,Winter,7.0,coastal,Cloudy
-4.0,94,9.5,55.0,overcast,989.77,0,Winter,3.0,mountain,Snowy
26.0,64,4.5,23.0,partly cloudy,1002.01,2,Spring,5.5,coastal,Cloudy
-9.0,61,6.5,33.0,overcast,954.55,4,Summer,15.0,coastal,Rainy
22.0,53,1.5,14.0,clear,1010.41,11,Spring,7.0,inland,Sunny
-6.0,88,8.5,96.0,overcast,992.61,5,Winter,2.5,inland,Snowy
24.0,87,19.5,68.0,overcast,998.14,1,Winter,1.0,coastal,Rainy
21.0,87,18.0,84.0,overcast,996.33,0,Winter,3.5,inland,Rainy
15.0,89,15.5,92.0,overcast,1003.07,0,Winter,4.5,coastal,Rainy
0.0,89,15.5,60.0,overcast,981.29,0,Winter,3.5,inland,Snowy
15.0,76,8.5,79.0,overcast,995.52,1,Autumn,3.5,coastal,Rainy
11.0,59,8.5,15.0,overcast,1011.92,2,Winter,7.5,mountain,Cloudy
-10.0,87,1.5,76.0,partly cloudy,982.49,1,Winter,1.5,inland,Snowy
-12.0,53,10.0,77.0,overcast,1008.78,2,Winter,17.5,mountain,Cloudy
17.0,81,18.0,89.0,partly cloudy,995.4,2,Summer,1.5,inland,Rainy
33.0,84,6.0,71.0,overcast,1008.39,2,Summer,2.5,coastal,Rainy
25.0,62,12.0,46.0,overcast,1001.77,4,Winter,7.0,mountain,Cloudy
13.0,83,19.0,59.0,overcast,992.83,0,Winter,4.5,inland,Rainy
2.0,92,6.0,63.0,overcast,997.7,1,Winter,3.5,inland,Snowy
21.0,54,11.5,16.0,partly cloudy,1010.3,3,Winter,8.0,mountain,Cloudy
7.0,96,16.5,80.0,overcast,993.01,0,Spring,1.0,inland,Rainy
4.0,79,1.0,85.0,partly cloudy,982.53,1,Winter,4.5,inland,Snowy
32.0,82,11.0,53.0,partly cloudy,1008.54,2,Winter,1.5,mountain,Rainy
47.0,73,28.0,97.0,partly cloudy,1009.45,8,Autumn,1.5,mountain,Rainy
10.0,51,4.5,31.0,partly cloudy,1008.56,4,Autumn,9.0,coastal,Cloudy
44.0,69,12.0,89.0,partly cloudy,979.58,11,Autumn,1.0,mountain,Cloudy
-4.0,81,17.5,89.0,overcast,997.75,0,Winter,4.0,inland,Snowy
3.0,66,16.5,84.0,partly cloudy,997.36,1,Winter,4.5,inland,Snowy
-9.0,86,25.0,85.0,overcast,982.06,10,Winter,2.5,mountain,Snowy
-2.0,84,3.0,86.0,overcast,981.81,0,Winter,0.5,mountain,Snowy
32.0,78,4.0,26.0,overcast,1003.6,1,Winter,5.5,mountain,Cloudy
22.0,69,1.0,19.0,partly cloudy,1011.5,2,Autumn,6.0,mountain,Cloudy
1.0,94,12.5,65.0,overcast,997.86,0,Winter,4.5,mountain,Snowy
-2.0,91,14.5,69.0,overcast,998.51,1,Winter,3.0,mountain,Snowy
30.0,57,12.5,33.0,overcast,1002.2,1,Autumn,7.0,inland,Cloudy
-13.0,44,7.0,94.0,cloudy,988.89,11,Spring,2.0,coastal,Rainy
27.0,60,6.0,24.0,overcast,1012.08,3,Winter,8.5,mountain,Cloudy
17.0,70,8.5,54.0,overcast,992.34,1,Summer,2.5,inland,Rainy
23.0,68,15.0,96.0,partly cloudy,1009.24,0,Autumn,2.0,mountain,Rainy
21.0,97,9.0,67.0,partly cloudy,1008.74,1,Summer,1.5,coastal,Rainy
29.0,93,32.0,89.0,overcast,1008.32,12,Summer,4.5,coastal,Rainy
20.0,47,8.0,15.0,clear,1011.58,9,Winter,9.0,inland,Sunny
3.0,93,0.5,96.0,overcast,993.61,1,Winter,4.5,inland,Snowy
-3.0,90,16.5,55.0,overcast,988.24,1,Winter,1.5,inland,Snowy
-10.0,91,9.5,82.0,partly cloudy,991.4,11,Winter,1.0,mountain,Snowy
23.0,70,11.0,80.0,overcast,992.62,2,Winter,2.0,inland,Rainy
41.0,72,2.5,26.0,cloudy,973.08,6,Spring,8.5,inland,Rainy
21.0,50,5.0,47.0,partly cloudy,1010.87,3,Winter,9.0,inland,Cloudy
-3.0,95,11.5,71.0,overcast,991.84,1,Winter,2.0,inland,Snowy
12.0,54,8.0,44.0,overcast,1002.67,1,Spring,7.0,inland,Cloudy
24.0,63,7.5,20.0,overcast,1000.2,1,Winter,6.0,mountain,Cloudy
-10.0,93,6.5,61.0,overcast,981.89,0,Winter,4.5,mountain,Snowy
15.0,65,2.0,14.0,overcast,1005.75,1,Autumn,7.0,inland,Cloudy
30.0,80,10.0,73.0,overcast,997.7,1,Spring,2.5,inland,Rainy
-8.0,71,4.5,78.0,overcast,993.38,1,Winter,3.5,inland,Snowy
12.0,69,8.0,34.0,partly cloudy,1010.99,4,Autumn,7.0,inland,Cloudy
29.0,81,5.0,95.0,overcast,990.38,2,Winter,4.5,mountain,Rainy
29.0,50,7.5,19.0,partly cloudy,1012.87,9,Winter,6.5,inland,Sunny
-1.0,91,5.5,74.0,partly cloudy,991.36,0,Winter,4.0,inland,Snowy
34.0,62,15.0,93.0,partly cloudy,991.93,0,Winter,2.0,coastal,Rainy
4.0,91,11.0,89.0,overcast,986.01,0,Winter,2.5,inland,Snowy
11.0,50,14.0,15.0,overcast,1003.19,4,Summer,5.5,mountain,Cloudy
28.0,85,7.0,97.0,overcast,991.07,1,Spring,2.0,coastal,Rainy
12.0,77,4.0,45.0,partly cloudy,1008.41,4,Spring,8.5,inland,Cloudy
-9.0,74,10.0,82.0,overcast,987.04,1,Winter,3.0,mountain,Snowy
-5.0,81,7.0,50.0,overcast,987.6,0,Winter,3.5,mountain,Snowy
17.0,77,11.5,46.0,overcast,1011.69,2,Winter,5.5,coastal,Cloudy
18.0,99,14.5,75.0,partly cloudy,996.8,2,Winter,2.5,coastal,Rainy
24.0,88,17.5,58.0,overcast,1007.43,1,Spring,2.0,inland,Rainy
26.0,67,10.0,27.0,partly cloudy,1002.53,4,Summer,6.5,inland,Cloudy
15.0,74,1.0,49.0,partly cloudy,1007.03,3,Autumn,5.0,coastal,Cloudy
-6.0,72,16.5,58.0,overcast,983.42,0,Winter,1.5,mountain,Snowy
30.0,65,3.5,15.0,partly cloudy,1001.44,3,Autumn,9.0,inland,Cloudy
18.0,83,12.5,86.0,overcast,1002.14,0,Winter,2.5,inland,Rainy
3.0,97,16.0,57.0,overcast,984.79,1,Winter,3.0,mountain,Snowy
-8.0,82,15.0,97.0,overcast,982.82,0,Winter,1.0,inland,Snowy
3.0,99,1.5,56.0,overcast,998.52,0,Winter,2.5,inland,Snowy
34.0,74,7.0,93.0,overcast,995.75,1,Winter,2.0,coastal,Rainy
-2.0,67,9.5,86.0,overcast,998.99,1,Winter,4.5,inland,Snowy
36.0,36,7.0,72.0,overcast,986.32,8,Autumn,5.5,inland,Sunny
-9.0,65,14.0,82.0,overcast,997.52,0,Winter,2.5,mountain,Snowy
21.0,60,6.5,95.0,overcast,997.16,0,Spring,2.5,inland,Rainy
27.0,66,13.5,53.0,partly cloudy,993.61,0,Winter,1.5,mountain,Rainy
-5.0,94,5.5,55.0,overcast,991.65,0,Winter,3.0,inland,Snowy
34.0,71,4.0,35.0,overcast,1001.54,3,Summer,6.5,coastal,Cloudy
24.0,59,10.5,28.0,partly cloudy,1008.83,1,Summer,7.0,inland,Cloudy
-9.0,65,6.0,65.0,overcast,995.43,0,Winter,3.0,mountain,Snowy
-2.0,76,9.0,65.0,overcast,997.49,0,Winter,3.0,inland,Snowy
20.0,74,8.0,92.0,overcast,1011.58,2,Summer,3.5,inland,Rainy
32.0,60,3.5,43.0,partly cloudy,1005.35,6,Autumn,17.0,mountain,Sunny
37.0,60,3.0,27.0,partly cloudy,989.8,1,Winter,7.0,inland,Cloudy
21.0,73,11.5,85.0,overcast,1006.09,2,Spring,5.5,inland,Rainy
21.0,68,4.5,45.0,partly cloudy,1011.76,1,Summer,6.5,inland,Cloudy
2.0,64,2.5,52.0,overcast,996.59,0,Winter,1.5,inland,Snowy
-10.0,75,9.5,75.0,overcast,993.18,0,Winter,2.5,inland,Snowy
-13.0,100,22.0,81.0,partly cloudy,993.51,3,Winter,2.5,inland,Snowy
12.0,99,8.0,66.0,partly cloudy,994.05,0,Spring,1.0,mountain,Rainy
16.0,80,16.0,87.0,partly cloudy,998.77,1,Spring,4.0,inland,Rainy
25.0,95,13.5,89.0,overcast,991.58,1,Spring,2.5,coastal,Rainy
17.0,77,19.0,99.0,overcast,1012.55,1,Summer,2.0,inland,Rainy
-2.0,38,11.0,18.0,overcast,976.02,5,Spring,16.0,mountain,Snowy
12.0,78,11.0,66.0,overcast,1006.86,0,Spring,3.0,inland,Rainy
-5.0,75,5.5,53.0,overcast,988.15,0,Winter,2.5,mountain,Snowy
22.0,79,18.5,93.0,overcast,991.87,1,Spring,3.5,coastal,Rainy
-4.0,69,10.0,74.0,overcast,983.92,1,Winter,4.5,mountain,Snowy
-2.0,60,11.0,61.0,overcast,986.79,0,Winter,3.5,inland,Snowy
15.0,99,11.0,55.0,overcast,990.28,2,Summer,1.5,mountain,Rainy
2.0,82,3.0,59.0,overcast,986.34,0,Winter,4.5,mountain,Snowy
37.0,66,9.5,90.0,overcast,998.62,8,Summer,3.5,coastal,Cloudy
21.0,68,13.0,45.0,partly cloudy,1009.24,3,Autumn,5.0,coastal,Cloudy
24.0,50,2.0,8.0,partly cloudy,1010.94,9,Winter,7.0,inland,Sunny
29.0,48,8.5,2.0,clear,1010.31,8,Autumn,8.0,inland,Sunny
15.0,88,15.0,82.0,overcast,995.66,3,Summer,2.5,coastal,Rainy
-9.0,88,5.0,96.0,partly cloudy,992.04,1,Winter,3.0,inland,Snowy
31.0,96,14.5,92.0,overcast,1000.22,12,Summer,10.0,mountain,Cloudy
34.0,89,19.5,69.0,partly cloudy,996.03,0,Summer,3.5,inland,Rainy
23.0,89,19.0,84.0,overcast,996.07,2,Autumn,4.0,inland,Rainy
41.0,37,9.0,19.0,partly cloudy,1010.06,11,Winter,8.0,mountain,Sunny
26.0,53,10.0,44.0,partly cloudy,1005.94,2,Spring,7.5,coastal,Cloudy
21.0,75,5.5,23.0,partly cloudy,1004.22,2,Spring,8.0,mountain,Cloudy
14.0,67,19.0,65.0,overcast,1001.92,2,Autumn,3.5,mountain,Rainy
26.0,95,14.0,51.0,partly cloudy,997.06,1,Spring,3.5,coastal,Rainy
-6.0,85,15.0,89.0,overcast,996.77,1,Winter,2.5,inland,Snowy
4.0,66,3.5,95.0,overcast,994.68,0,Winter,4.5,mountain,Snowy
17.0,63,10.5,18.0,partly cloudy,1010.82,4,Spring,9.0,coastal,Cloudy
-21.0,91,22.0,74.0,overcast,995.7,8,Winter,0.5,inland,Snowy
32.0,72,22.5,79.0,partly cloudy,1002.95,9,Winter,7.5,coastal,Cloudy
24.0,61,2.5,11.0,clear,1010.7,11,Spring,7.0,mountain,Sunny
-4.0,68,5.5,71.0,overcast,999.3,0,Winter,3.5,mountain,Snowy
39.0,49,1.5,14.0,clear,1011.5,9,Autumn,8.5,coastal,Sunny
16.0,71,19.0,70.0,overcast,1008.4,2,Summer,2.5,mountain,Rainy
27.0,90,9.5,92.0,clear,1012.38,13,Summer,6.5,inland,Sunny
13.0,79,5.0,30.0,partly cloudy,1005.6,2,Summer,9.0,coastal,Cloudy
26.0,99,19.5,89.0,overcast,996.13,3,Summer,2.5,inland,Rainy
32.0,38,7.0,10.0,cloudy,983.75,11,Summer,2.5,inland,Snowy
29.0,66,1.0,12.0,overcast,1005.8,3,Autumn,5.5,inland,Cloudy
15.0,66,8.5,75.0,overcast,1001.76,1,Autumn,2.5,inland,Rainy
-7.0,96,15.0,81.0,overcast,981.53,0,Winter,4.0,mountain,Snowy
-7.0,62,1.0,59.0,overcast,982.28,0,Winter,2.5,mountain,Snowy
12.0,89,6.5,86.0,overcast,992.27,2,Summer,1.5,coastal,Rainy
25.0,26,13.0,93.0,overcast,955.32,8,Autumn,6.5,mountain,Sunny
12.0,82,16.0,99.0,overcast,997.03,1,Summer,4.0,coastal,Rainy
21.0,72,19.0,57.0,overcast,990.71,2,Winter,2.0,coastal,Rainy
31.0,95,16.0,67.0,overcast,1004.65,3,Winter,2.0,coastal,Rainy
30.0,69,6.5,11.0,clear,1011.78,5,Spring,7.5,inland,Sunny
32.0,79,2.5,17.0,overcast,1002.4,4,Summer,9.0,inland,Cloudy
20.0,75,14.5,82.0,partly cloudy,993.42,1,Autumn,4.0,inland,Rainy
-3.0,95,19.0,58.0,overcast,995.99,0,Winter,3.5,inland,Snowy
-6.0,80,8.0,62.0,overcast,983.66,0,Winter,3.5,inland,Snowy
34.0,51,10.0,13.0,cloudy,957.62,7,Spring,8.5,inland,Cloudy
22.0,68,3.0,49.0,overcast,1005.24,2,Winter,9.0,mountain,Cloudy
-1.0,65,7.0,68.0,overcast,998.96,0,Winter,3.0,inland,Snowy
20.0,66,13.5,11.0,partly cloudy,1003.52,2,Summer,8.0,coastal,Cloudy
-1.0,78,7.0,86.0,overcast,985.74,5,Winter,1.0,inland,Snowy
1.0,87,16.5,97.0,overcast,980.6,1,Winter,4.0,inland,Snowy
1.0,99,18.5,94.0,overcast,985.95,0,Winter,2.5,inland,Snowy
17.0,96,18.0,84.0,overcast,1011.92,0,Winter,3.5,coastal,Rainy
26.0,50,3.0,20.0,partly cloudy,1008.81,1,Summer,5.5,inland,Cloudy
-2.0,91,2.5,83.0,overcast,982.21,1,Winter,4.0,mountain,Snowy
-10.0,98,12.0,91.0,partly cloudy,981.61,0,Winter,1.5,inland,Snowy
34.0,97,2.0,97.0,partly cloudy,1006.49,6,Winter,3.5,mountain,Cloudy
54.0,73,17.0,75.0,overcast,1001.23,12,Winter,4.0,coastal,Cloudy
21.0,80,19.5,73.0,overcast,1007.2,8,Winter,2.5,inland,Rainy
15.0,60,10.5,16.0,partly cloudy,1009.03,2,Winter,6.0,mountain,Cloudy
1.0,64,19.5,52.0,overcast,992.43,1,Winter,3.5,inland,Snowy
-7.0,83,1.0,77.0,overcast,991.11,1,Winter,2.0,mountain,Snowy
-6.0,71,9.0,86.0,overcast,992.58,1,Winter,4.0,mountain,Snowy
21.0,84,16.5,69.0,overcast,1005.71,2,Autumn,2.5,mountain,Rainy
